code,municipality,county,constituency,constituency_name,name
13811102,1381,13,15,Hallands län,Tjärby
13820101,1382,13,15,Hallands län,FBG 1 V Gärdet-Hamnen-Gamla stan
13820102,1382,13,15,Hallands län,FBG 2 Arvidstorp
13820103,1382,13,15,Hallands län,FBG 3 Herting
13820104,1382,13,15,Hallands län,FBG 4 V Gärdet-Smedjeholm
13820105,1382,13,15,Hallands län,FBG 5 Centrum
13820106,1382,13,15,Hallands län,FBG 6 Ö Gärdet-Vindilen-Fajans
13820107,1382,13,15,Hallands län,FBG 7 N Skrea Strand
13820108,1382,13,15,Hallands län,FBG 8 Hjortsberg
13820109,1382,13,15,Hallands län,FBG 9 Tånga-Sloalyckan-V Tröinge
13820110,1382,13,15,Hallands län,FBG 10 Falkagård-Stafsinge
13820112,1382,13,15,Hallands län,FBG 12 S Skrea Strand-Ringsegård
13820201,1382,13,15,Hallands län,Skrea Samhälle-Ringsegård
13820202,1382,13,15,Hallands län,FBG 11 Slätten
13820301,1382,13,15,Hallands län,Årstad
13820601,1382,13,15,Hallands län,Slöinge
13820701,1382,13,15,Hallands län,Ugglarp-Långasand
13820801,1382,13,15,Hallands län,Skogstorp
13820901,1382,13,15,Hallands län,Glommen-Olofsbo
13820902,1382,13,15,Hallands län,Långås-Morup
13821001,1382,13,15,Hallands län,Ljungby
13821101,1382,13,15,Hallands län,Tröingeberg
13821102,1382,13,15,Hallands län,Vinbergs Samhälle och kyrkby
13821201,1382,13,15,Hallands län,Vessigebro
13821501,1382,13,15,Hallands län,Köinge-Okome
13821901,1382,13,15,Hallands län,Ätran-Fegen
13822301,1382,13,15,Hallands län,Ullared
13822401,1382,13,15,Hallands län,Älvsered
13830121,1383,13,15,Hallands län,Värö
13830122,1383,13,15,Hallands län,Stråvalla
13830123,1383,13,15,Hallands län,Veddige V
13830124,1383,13,15,Hallands län,Veddige Ö
13830126,1383,13,15,Hallands län,Bua
13830129,1383,13,15,Hallands län,Tångaberg-Kärra-Åskloster
13830130,1383,13,15,Hallands län,Bläshammar-Trönningenäs
13830131,1383,13,15,Hallands län,Lindberg-Tofta-Torpa
13830132,1383,13,15,Hallands län,Valinge-Stamnared
13830135,1383,13,15,Hallands län,Brunnsberg-Norrdal
13830136,1383,13,15,Hallands län,Stenåsa-Äckregården
13830137,1383,13,15,Hallands län,Gamleby
13830138,1383,13,15,Hallands län,Trädlyckan
13830139,1383,13,15,Hallands län,Håsten
13830140,1383,13,15,Hallands län,Karlberg
13830151,1383,13,15,Hallands län,Kungsäter-Karl Gustav-Gunnarsjö
13830152,1383,13,15,Hallands län,Derome-Sällstorp-Grimmared
13830153,1383,13,15,Hallands län,Getterön-Lugnet-Göingegården Ö
13830154,1383,13,15,Hallands län,Trönninge-Göingegården V
13830221,1383,13,15,Hallands län,Skällinge-Nösslinge
13830222,1383,13,15,Hallands län,Rolfstorp
13830223,1383,13,15,Hallands län,Träslöv N
13830224,1383,13,15,Hallands län,Grimeton-Gödestad-Hunnestad
13830225,1383,13,15,Hallands län,Varberg centrum S
13830226,1383,13,15,Hallands län,Varberg centrum N
13830227,1383,13,15,Hallands län,Lorensberg-Tranelyckan
13830228,1383,13,15,Hallands län,Lilla Träslöv
13830229,1383,13,15,Hallands län,Hästhaga-Rosenfred
13830230,1383,13,15,Hallands län,Mariedal
13830231,1383,13,15,Hallands län,Sörse-Apelvikshöjd
13830232,1383,13,15,Hallands län,Sörse-Ranelid
13830235,1383,13,15,Hallands län,Apelviken-Nygård
13830237,1383,13,15,Hallands län,Träslövsläge NV
13830238,1383,13,15,Hallands län,Träslövsläge SÖ
13830239,1383,13,15,Hallands län,Tvååker V
13830240,1383,13,15,Hallands län,Tvååker Ö
13830251,1383,13,15,Hallands län,Breared
13830252,1383,13,15,Hallands län,Träslöv S
13830253,1383,13,15,Hallands län,Spannarp-Sibbarp-Dagsås
13840101,1384,13,15,Hallands län,Innerstaden
13840102,1384,13,15,Hallands län,Västra Villastaden
13840103,1384,13,15,Hallands län,Ö Villastaden/Signeskulle/Gårdskulla
13840104,1384,13,15,Hallands län,Hålabäck
13840105,1384,13,15,Hallands län,Hammerö
13840106,1384,13,15,Hallands län,Hammerö Södra/Västra
13840107,1384,13,15,Hallands län,Tingberget
13840201,1384,13,15,Hallands län,Varla Södra
13840202,1384,13,15,Hallands län,Varla Norra
13840203,1384,13,15,Hallands län,Tölö
13840204,1384,13,15,Hallands län,Fors
13840205,1384,13,15,Hallands län,Hede
13840206,1384,13,15,Hallands län,Björkris
13840301,1384,13,15,Hallands län,Anneberg
13840302,1384,13,15,Hallands län,Älvsåker
13840401,1384,13,15,Hallands län,Vallda Sandö
13840402,1384,13,15,Hallands län,Vallda Lerkil
13840403,1384,13,15,Hallands län,Vallda Bröndome
13840404,1384,13,15,Hallands län,Vallda Backa
13840501,1384,13,15,Hallands län,Kyvik
13840502,1384,13,15,Hallands län,Kullavik Centrum
13840503,1384,13,15,Hallands län,Släps Kullen
13840504,1384,13,15,Hallands län,Malevik/Släps Inland
13840505,1384,13,15,Hallands län,Bukärrs Centrum
13840506,1384,13,15,Hallands län,Särö
13840601,1384,13,15,Hallands län,Frillesås Landsbygd
13840602,1384,13,15,Hallands län,Frillesås Kust
13840801,1384,13,15,Hallands län,Ölmevalla Östra
13840802,1384,13,15,Hallands län,Ölmanäs
13840803,1384,13,15,Hallands län,Åsa Centrum
13840901,1384,13,15,Hallands län,Gällinge/Idala/Förlanda
13841201,1384,13,15,Hallands län,Fjärås Norra
13841202,1384,13,15,Hallands län,Fjärås/Må
13841203,1384,13,15,Hallands län,Fjärås Södra
13841301,1384,13,15,Hallands län,Hanhals
13841401,1384,13,15,Hallands län,Forsbäck/Oskarsberg
13841402,1384,13,15,Hallands län,Presse/Skällared
13841403,1384,13,15,Hallands län,Onsala Kyrka
13841404,1384,13,15,Hallands län,Onsala Rydet
13841405,1384,13,15,Hallands län,Gottskär
13841406,1384,13,15,Hallands län,Vässingö/Röda Holme
13841407,1384,13,15,Hallands län,Onsala Västra
13841408,1384,13,15,Hallands län,Kolla Norra
13841409,1384,13,15,Hallands län,Kolla Södra
13841411,1384,13,15,Hallands län,Onsala Södra
13841412,1384,13,15,Hallands län,Åsa kust
14010101,1401,14,17,Västra Götalands läns västra,Härryda
14010201,1401,14,17,Västra Götalands läns västra,Backa-Eskilsby m.fl.
14010202,1401,14,17,Västra Götalands läns västra,Landvetter centrum V-Skårtorp m.fl.
14010203,1401,14,17,Västra Götalands läns västra,Landvetter centrum Ö-Snåkered m.fl.
14010204,1401,14,17,Västra Götalands läns västra,Önneröd-Salmered
14010205,1401,14,17,Västra Götalands läns västra,Tahult-Byvägen m.fl.
14010301,1401,14,17,Västra Götalands läns västra,Kindbogården-Solsten m.fl.
14010302,1401,14,17,Västra Götalands läns västra,Säteriet-Bråta m.fl.
14010303,1401,14,17,Västra Götalands läns västra,Mölnlycke centrum m.fl.
14010304,1401,14,17,Västra Götalands läns västra,Pixbo m.fl.
14010305,1401,14,17,Västra Götalands läns västra,Högadal-Övre Skogen m.fl.
14010306,1401,14,17,Västra Götalands läns västra,Djupedalsäng m.fl.
14010307,1401,14,17,Västra Götalands läns västra,Nedre Skogen-Skinnefjäll m.fl.
14010308,1401,14,17,Västra Götalands läns västra,Orrekullen-Långetjärnshöjd
14010309,1401,14,17,Västra Götalands läns västra,Båtsmanstorpet m.fl.
14010310,1401,14,17,Västra Götalands läns västra,Nysäter-Benareby m.fl.
14010311,1401,14,17,Västra Götalands läns västra,Mölnlycke fabriker m.fl.
14010401,1401,14,17,Västra Götalands läns västra,Älmhult-Bocköhalvön m.fl.
14010402,1401,14,17,Västra Götalands läns västra,Rävlanda
14010403,1401,14,17,Västra Götalands läns västra,Hällingsjö
14010404,1401,14,17,Västra Götalands läns västra,Hindås centrum-Ingelse m.fl.
14020101,1402,14,17,Västra Götalands läns västra,Brattåskärr S–Fröjasten–Soldatängen
14020102,1402,14,17,Västra Götalands läns västra,Oxled–Soldatheden
14020103,1402,14,17,Västra Götalands läns västra,Kullegården S–Puketorp
14020104,1402,14,17,Västra Götalands läns västra,Vallhamra C–Ljungkullen
14020105,1402,14,17,Västra Götalands läns västra,Brattåskärr N–Sotenäs S
14020106,1402,14,17,Västra Götalands läns västra,Bethala-Sotenäs N
14020107,1402,14,17,Västra Götalands läns västra,Kullegården N-Finngösa
14020108,1402,14,17,Västra Götalands läns västra,Övre Björndammen-Björndammsterassen
14020109,1402,14,17,Västra Götalands läns västra,Östra Centrum-Brodalen-Lexby Ö
14020110,1402,14,17,Västra Götalands läns västra,Oluf Nilssons väg
14020111,1402,14,17,Västra Götalands läns västra,Partille Centrum
14020112,1402,14,17,Västra Götalands läns västra,Mellby-Paradiset
14020113,1402,14,17,Västra Götalands läns västra,Lexbydal-Lexby V-Kåhög
14020114,1402,14,17,Västra Götalands läns västra,Jonsered-Uddared
14020115,1402,14,17,Västra Götalands läns västra,Skulltorp-Kåbäcken
14020116,1402,14,17,Västra Götalands läns västra,Nedre Björndammen-Furuskog
14020117,1402,14,17,Västra Götalands läns västra,Furulund
14020118,1402,14,17,Västra Götalands läns västra,Timmerslätt
14020119,1402,14,17,Västra Götalands läns västra,Björndammens Torg-Stenliden
14020120,1402,14,17,Västra Götalands läns västra,Hålsjöområdet-Öjersjö S
14020121,1402,14,17,Västra Götalands läns västra,Kåsjöområdet-Öjersjö N
14020122,1402,14,17,Västra Götalands läns västra,Öjersjö Ö
14070101,1407,14,17,Västra Götalands läns västra,"Björkö, Grötö och Kalvsund"
14070105,1407,14,17,Västra Götalands läns västra,"Hyppeln, Hälsö, Knippla och Rörö"
14070106,1407,14,17,Västra Götalands läns västra,Hönö Nordväst
14070107,1407,14,17,Västra Götalands läns västra,Hönö Nordost
14070110,1407,14,17,Västra Götalands läns västra,Öckerö Norra
14070111,1407,14,17,Västra Götalands läns västra,Öckerö Södra
14070112,1407,14,17,Västra Götalands läns västra,Fotö och Hönö Södra
14150101,1415,14,17,Västra Götalands läns västra,Spekeröd
14150201,1415,14,17,Västra Götalands läns västra,Stenungestrand-Stenungsön-S Askerön
14150202,1415,14,17,Västra Götalands läns västra,Doterödsvägen-Nyborg
14150203,1415,14,17,Västra Götalands läns västra,Brudhammar-Kopper-Kristinedal
14150204,1415,14,17,Västra Götalands läns västra,Hasselbacken-Uppegårdsvägen
14150205,1415,14,17,Västra Götalands läns västra,Ekbacken-Hällebäck-Högenorum
14150206,1415,14,17,Västra Götalands läns västra,Kyrkenorum
14150207,1415,14,17,Västra Götalands läns västra,Hallerna-Strandkärr
14150208,1415,14,17,Västra Götalands läns västra,Strandnorum-Kåkenäs
14150209,1415,14,17,Västra Götalands läns västra,Kvarnberget-Solgårdsterassen
14150301,1415,14,17,Västra Götalands läns västra,Näs-Apleröd-Stripplekärr
14150302,1415,14,17,Västra Götalands läns västra,Berg-Käderöd-Hällesdalen
14150401,1415,14,17,Västra Götalands läns västra,Svenshögen-Ucklum
14150501,1415,14,17,Västra Götalands läns västra,Getskär-Valeberget
14150502,1415,14,17,Västra Götalands läns västra,Anrås-VästraTorp-Saxeröd
14150503,1415,14,17,Västra Götalands läns västra,Källsby-Sävelycke-Timmervik
14150504,1415,14,17,Västra Götalands läns västra,Gilltorp-Rämma-Högen
14190101,1419,14,17,Västra Götalands läns västra,Myggenäs
14190102,1419,14,17,Västra Götalands läns västra,Valla
14190103,1419,14,17,Västra Götalands läns västra,Höviksnäs-Hakenäset
14190201,1419,14,17,Västra Götalands läns västra,Södra Skärhamn
14190202,1419,14,17,Västra Götalands läns västra,Norra Skärhamn
14190203,1419,14,17,Västra Götalands läns västra,Bleket-Klädesholmen
14190204,1419,14,17,Västra Götalands läns västra,Kållekärr
14190205,1419,14,17,Västra Götalands läns västra,Stenkyrka
14190303,1419,14,17,Västra Götalands läns västra,Rönnäng
14190501,1419,14,17,Västra Götalands läns västra,Klövedal
14210101,1421,14,18,Västra Götalands läns norra,Orust västra
14210201,1421,14,18,Västra Götalands läns norra,Henån södra
14210202,1421,14,18,Västra Götalands läns norra,Henån norra
14210301,1421,14,18,Västra Götalands läns norra,Varekil
14210401,1421,14,18,Västra Götalands läns norra,Svanesund norra
14210402,1421,14,18,Västra Götalands läns norra,Svanesund centrum
14210601,1421,14,18,Västra Götalands läns norra,Orust nordöstra
14211001,1421,14,18,Västra Götalands läns norra,Ellös
14270104,1427,14,18,Västra Götalands läns norra,Kungshamn södra
14270109,1427,14,18,Västra Götalands läns norra,Kungshamn Norra-Hovenäset
14270306,1427,14,18,Västra Götalands läns norra,Askum-Väjern-Malmön
14270401,1427,14,18,Västra Götalands läns norra,Smögen
14270507,1427,14,18,Västra Götalands läns norra,Hunnebostrand
14270508,1427,14,18,Västra Götalands läns norra,Bovallstrand-Tossene
14300101,1430,14,18,Västra Götalands läns norra,Munkedal 1-Söder-Håby-Tungenäset
14300102,1430,14,18,Västra Götalands läns norra,Munkedal 2-Väster-Centrum
14300103,1430,14,18,Västra Götalands läns norra,Munkedal 3-Öster-Valbo Ryr
14300505,1430,14,18,Västra Götalands läns norra,Dingle-Bärfendal
14300506,1430,14,18,Västra Götalands läns norra,Hällevadsholm-Svarteborg
14300808,1430,14,18,Västra Götalands läns norra,Sörbygden
14350203,1435,14,18,Västra Götalands läns norra,Tanumshede
14350204,1435,14,18,Västra Götalands läns norra,Grebbestad norra
14350205,1435,14,18,Västra Götalands läns norra,Grebbestad södra
14350301,1435,14,18,Västra Götalands läns norra,Tanumshede-Lur
14350401,1435,14,18,Västra Götalands läns norra,Bullaren
14350601,1435,14,18,Västra Götalands läns norra,Hamburgsund
14350603,1435,14,18,Västra Götalands läns norra,Kville-Rabbalshede
14350701,1435,14,18,Västra Götalands läns norra,Fjällbacka
14380101,1438,14,18,Västra Götalands läns norra,Dals-Ed Nord
14380102,1438,14,18,Västra Götalands läns norra,Dals-Ed Syd
14380103,1438,14,18,Västra Götalands läns norra,Dals-Ed Centrum
14390101,1439,14,18,Västra Götalands läns norra,Färgelanda
14390205,1439,14,18,Västra Götalands läns norra,Ödeborg-Stigen
14390811,1439,14,18,Västra Götalands läns norra,Högsäter och norra kommundelen
14400101,1440,14,17,Västra Götalands läns västra,Nödinge södra
14400102,1440,14,17,Västra Götalands läns västra,Nödinge östra
14400103,1440,14,17,Västra Götalands läns västra,Surte norra
14400104,1440,14,17,Västra Götalands läns västra,Surte södra
14400105,1440,14,17,Västra Götalands läns västra,Bohus södra
14400106,1440,14,17,Västra Götalands läns västra,Bohus norra
14400107,1440,14,17,Västra Götalands läns västra,Nödinge centrum
14400210,1440,14,17,Västra Götalands läns västra,Skepplanda norra - Hålanda
14400311,1440,14,17,Västra Götalands läns västra,Skepplanda östra
14400312,1440,14,17,Västra Götalands läns västra,Skepplanda västra
14400414,1440,14,17,Västra Götalands läns västra,Starrkärr
14400515,1440,14,17,Västra Götalands läns västra,Älvängen centrum
14400516,1440,14,17,Västra Götalands läns västra,Älvängen södra
14400517,1440,14,17,Västra Götalands läns västra,Älvängen norra
14400518,1440,14,17,Västra Götalands läns västra,Nol norra
14400519,1440,14,17,Västra Götalands läns västra,Nol södra
14400521,1440,14,17,Västra Götalands läns västra,Älvängen östra
14400622,1440,14,17,Västra Götalands läns västra,Alafors västra
14400623,1440,14,17,Västra Götalands läns västra,Alafors östra
14410101,1441,14,17,Västra Götalands läns västra,Västra Hulan - Bråta
14410102,1441,14,17,Västra Götalands läns västra,Östra Hulan - Öxeryd
14410103,1441,14,17,Västra Götalands läns västra,Rydsberg - Almekärr
14410104,1441,14,17,Västra Götalands läns västra,Ljungsbacken - Stamsjön
14410105,1441,14,17,Västra Götalands läns västra,Södra Lerum - Slätthult
14410106,1441,14,17,Västra Götalands läns västra,Centrala Lerum
14410107,1441,14,17,Västra Götalands läns västra,Norra Aspenäs - Axåsen
14410108,1441,14,17,Västra Götalands läns västra,Södra Aspenäs - Torpadal
14410109,1441,14,17,Västra Götalands läns västra,Södra Hallsås
14410110,1441,14,17,Västra Götalands läns västra,Norra Hallsås - Höjden
14410111,1441,14,17,Västra Götalands läns västra,Stenkullen - Hedefors
14410212,1441,14,17,Västra Götalands läns västra,Uddared - Oryd
14410213,1441,14,17,Västra Götalands läns västra,Centrala Floda - Nordåsen
14410214,1441,14,17,Västra Götalands läns västra,Drängsered - Hästhagen
14410215,1441,14,17,Västra Götalands läns västra,Hyltorna - Öjared
14410216,1441,14,17,Västra Götalands läns västra,Berghult - Ryggebol
14410217,1441,14,17,Västra Götalands läns västra,Kyrkmossen - Lindskogen
14410218,1441,14,17,Västra Götalands läns västra,Tollered - Norsesund
14410319,1441,14,17,Västra Götalands läns västra,Olstorp
14410320,1441,14,17,Västra Götalands läns västra,Stannum - Ljungvik
14410321,1441,14,17,Västra Götalands läns västra,Aggetorp - Björboholm
14410322,1441,14,17,Västra Götalands läns västra,Centrala Gråbo
14410323,1441,14,17,Västra Götalands läns västra,Brattås - Hjällsnäs
14410424,1441,14,17,Västra Götalands läns västra,Sjövik
14420101,1442,14,19,Västra Götalands läns södra,Lena-Bergstena-Fullestad
14420402,1442,14,19,Västra Götalands läns södra,Siene-Hol-Horla
14420703,1442,14,19,Västra Götalands läns södra,Nårunga-Ornunga m.fl.
14421305,1442,14,19,Västra Götalands läns södra,Algutstorp-Landa
14421407,1442,14,19,Västra Götalands läns södra,Vårgårda N
14421408,1442,14,19,Västra Götalands läns södra,Vårgårda V
14421409,1442,14,19,Västra Götalands läns södra,Vårgårda Centrum
14421410,1442,14,19,Västra Götalands läns södra,Vårgårda Centrum Ö
14430201,1443,14,19,Västra Götalands läns södra,Olsfors
14430202,1443,14,19,Västra Götalands läns södra,Bollebygd Väst
14430203,1443,14,19,Västra Götalands läns södra,Bollebygd Syd
14430204,1443,14,19,Västra Götalands läns södra,Bollebygd Öst
14430205,1443,14,19,Västra Götalands läns södra,Töllsjö
14430206,1443,14,19,Västra Götalands läns södra,Bollebygd Centrum
14440404,1444,14,20,Västra Götalands läns östra,Grästorps Landsbygd
14440503,1444,14,20,Västra Götalands läns östra,Grästorps Norra
14440906,1444,14,20,Västra Götalands läns östra,Grästorps Södra
14450101,1445,14,20,Västra Götalands läns östra,Bredöl
14450403,1445,14,20,Västra Götalands läns östra,Nossebro
14450606,1445,14,20,Västra Götalands läns östra,Jonslund
14460101,1446,14,20,Västra Götalands läns östra,Karlsborg centrum-södra
14460108,1446,14,20,Västra Götalands läns östra,Karlsborg norra
14460304,1446,14,20,Västra Götalands läns östra,Mölltorp - Brevik
14460405,1446,14,20,Västra Götalands läns östra,Undenäs - Forsvik
14470101,1447,14,20,Västra Götalands läns östra,Amnehärads Norra
14470102,1447,14,20,Västra Götalands läns östra,Amnehärads Södra
14470203,1447,14,20,Västra Götalands läns östra,Hova
14520104,1452,14,19,Västra Götalands läns södra,Tranemo Östra
14520108,1452,14,19,Västra Götalands läns södra,Tranemo Västra
14520201,1452,14,19,Västra Götalands läns södra,Ambjörnarp-Sjötofta
14520409,1452,14,19,Västra Götalands läns södra,Grimsås
14520505,1452,14,19,Västra Götalands läns södra,Limmared
14520606,1452,14,19,Västra Götalands läns södra,Länghem
14521012,1452,14,19,Västra Götalands läns södra,Dalstorp
14600101,1460,14,18,Västra Götalands läns norra,Nordvästra
14600102,1460,14,18,Västra Götalands läns norra,Norra
14600613,1460,14,18,Västra Götalands läns norra,Nordöstra
14600616,1460,14,18,Västra Götalands läns norra,Sydöstra
14600919,1460,14,18,Västra Götalands läns norra,Sydvästra
14610101,1461,14,18,Västra Götalands läns norra,Fagerlid/Järn
14610105,1461,14,18,Västra Götalands läns norra,Mellerud/Holm
14610309,1461,14,18,Västra Götalands läns norra,Bolstad
14610714,1461,14,18,Västra Götalands läns norra,Rostock/Dalskog/Ör
14610918,1461,14,18,Västra Götalands läns norra,Skållerud
14620101,1462,14,17,Västra Götalands läns västra,Göta
14620102,1462,14,17,Västra Götalands läns västra,Lilla Edet Södra
14620103,1462,14,17,Västra Götalands läns västra,Lilla Edet Norra
14620305,1462,14,17,Västra Götalands läns västra,Lödöse
14620506,1462,14,17,Västra Götalands läns västra,Nygård
14620608,1462,14,17,Västra Götalands läns västra,Västerlanda
14620712,1462,14,17,Västra Götalands läns västra,Hjärtum
14620713,1462,14,17,Västra Götalands läns västra,Ström
14630101,1463,14,19,Västra Götalands läns södra,Kinna centrum
14630102,1463,14,19,Västra Götalands läns södra,Kinna-Näs-Vallås
14630103,1463,14,19,Västra Götalands läns södra,Kinna-Rydal-Kinnaström
14630104,1463,14,19,Västra Götalands läns södra,Kinna-Marieberg-Kinnahult
14630105,1463,14,19,Västra Götalands läns södra,Kinna-Aspäng
14630307,1463,14,19,Västra Götalands läns södra,Skene-Sandvallsäng
14630308,1463,14,19,Västra Götalands läns södra,Skene-Hedbo
14630309,1463,14,19,Västra Götalands läns södra,Örby-Krok-Brättingstorp
14630328,1463,14,19,Västra Götalands läns södra,Skene-Assberg
14630329,1463,14,19,Västra Götalands läns södra,Örby centrum
14630411,1463,14,19,Västra Götalands läns södra,Ubbhult-Sätila
14630513,1463,14,19,Västra Götalands läns södra,Hyssna
14630615,1463,14,19,Västra Götalands läns södra,Fritsla
14630716,1463,14,19,Västra Götalands läns södra,Skephult-Fritsla
14630918,1463,14,19,Västra Götalands läns södra,Berghem-Hajom
14631019,1463,14,19,Västra Götalands läns södra,Fotskäl-Tostared-Björketorp
14631626,1463,14,19,Västra Götalands läns södra,Torestorp-Öxabäck-Älekulla
14631701,1463,14,19,Västra Götalands läns södra,Sätila V
14631702,1463,14,19,Västra Götalands läns södra,Sätila Ö
14631703,1463,14,19,Västra Götalands läns södra,Horred-Öxnevalla
14631704,1463,14,19,Västra Götalands läns södra,Horred-Istorp
14631705,1463,14,19,Västra Götalands läns södra,Skene-Haby
14650113,1465,14,19,Västra Götalands läns södra,Svenljunga öster
14650114,1465,14,19,Västra Götalands läns södra,Svenljunga söder
14650115,1465,14,19,Västra Götalands läns södra,Svenljunga väster
14650303,1465,14,19,Västra Götalands läns södra,Högvad
14650505,1465,14,19,Västra Götalands läns södra,Kindaholm
14651212,1465,14,19,Västra Götalands läns södra,Sexdrega
14651414,1465,14,19,Västra Götalands läns södra,Hillared
14660107,1466,14,19,Västra Götalands läns södra,Herrljunga Västra
14660601,1466,14,19,Västra Götalands läns södra,Herrljunga Centrum
14660705,1466,14,19,Västra Götalands läns södra,Herrljunga Östra
14660903,1466,14,19,Västra Götalands läns södra,Gäsene Östra
14661406,1466,14,19,Västra Götalands läns södra,Ljung
14700101,1470,14,20,Västra Götalands läns östra,Vara Östra
14700102,1470,14,20,Västra Götalands läns östra,Vara Västra
14700103,1470,14,20,Västra Götalands läns östra,Vara Centrum
14700204,1470,14,20,Västra Götalands läns östra,Levene
14701006,1470,14,20,Västra Götalands läns östra,Arentorp
14701210,1470,14,20,Västra Götalands läns östra,Vedum
14702424,1470,14,20,Västra Götalands läns östra,Larv
14702725,1470,14,20,Västra Götalands läns östra,Skarstad
14702927,1470,14,20,Västra Götalands läns östra,Kvänum
14710111,1471,14,20,Västra Götalands läns östra,Sil-Husaby
14710203,1471,14,20,Västra Götalands läns östra,Götene 1
14710214,1471,14,20,Västra Götalands läns östra,Götene 2
14710215,1471,14,20,Västra Götalands läns östra,Götene-Holmestad
14710608,1471,14,20,Västra Götalands läns östra,Källby norra
14710609,1471,14,20,Västra Götalands läns östra,Källby södra
14710705,1471,14,20,Västra Götalands läns östra,Lundsbrunnsorten
14711513,1471,14,20,Västra Götalands läns östra,Hällekis-Forshem
14720101,1472,14,20,Västra Götalands läns östra,Smuleberg m.fl.
14720102,1472,14,20,Västra Götalands läns östra,Södra centrum
14720103,1472,14,20,Västra Götalands läns östra,"Häggetorp, Katrineberg m.fl."
14720104,1472,14,20,Västra Götalands läns östra,Skattegården m.fl.
14720106,1472,14,20,Västra Götalands läns östra,"Hörnebo, Kvarnhagen m.fl."
14720205,1472,14,20,Västra Götalands läns östra,"Fagersanna, Ransberg m.fl."
14730101,1473,14,20,Västra Götalands läns östra,Älgarås
14730102,1473,14,20,Västra Götalands läns östra,Kilen
14730103,1473,14,20,Västra Götalands läns östra,Moholm
14730104,1473,14,20,Västra Götalands läns östra,Björkäng
14730105,1473,14,20,Västra Götalands läns östra,Kårtorp
14800101,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Bergum"
14800102,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Olofstorp"
14800103,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Björsared"
14800104,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Gunnilse"
14800105,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Linnarhult"
14800106,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Angereds Centrum"
14800107,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Storås"
14800108,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Eriksbo Östra"
14800109,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Hammarkullen C"
14800110,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Hammarkullen Ö"
14800112,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Hammarkullen V"
14800113,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Eriksbo Västra"
14800114,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Bläsebo"
14800115,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Hjällbo Norra"
14800116,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Skolspåret"
14800117,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Hjällbo Södra"
14800118,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Agnesberg"
14800119,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Gårdsten Västra"
14800120,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Gårdsten Södra"
14800122,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Gårdsten Östra"
14800123,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Saffransgatan"
14800124,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Gårdsten Norra"
14800125,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Lövgärdet C"
14800126,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Senapsgatan m fl"
14800128,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Lövgärdet Övre"
14800129,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Lövgärdet Nedre"
14800130,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Trädgårdsgärdet"
14800131,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Titteridamm"
14800132,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Rannebergen S"
14800133,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Rannebergen C"
14800134,1480,14,16,Göteborgs kommun,"Nordöstra Göteborg, Rannebergen N"
14800201,1480,14,16,Göteborgs kommun,"Östra Göteborg, Rymdtorget"
14800202,1480,14,16,Göteborgs kommun,"Östra Göteborg, Gärdsmosse"
14800204,1480,14,16,Göteborgs kommun,"Östra Göteborg, Bergsjön Östra"
14800205,1480,14,16,Göteborgs kommun,"Östra Göteborg, Bergsjön Norra"
14800207,1480,14,16,Göteborgs kommun,"Östra Göteborg, Siriusgatan"
14800208,1480,14,16,Göteborgs kommun,"Östra Göteborg, Gärdsås"
14800209,1480,14,16,Göteborgs kommun,"Östra Göteborg, Bergsjön Södra"
14800210,1480,14,16,Göteborgs kommun,"Östra Göteborg, Komettorget"
14800212,1480,14,16,Göteborgs kommun,"Östra Göteborg, Fjällbo"
14800213,1480,14,16,Göteborgs kommun,"Östra Göteborg, Utbynäs"
